Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6950688,MDG_0000000001,COUNTRY,MUS,YEAR,AFR,Africa,SEX,SEX_MLE,1976,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,48.8 [47.3-50.3],48.794096061,47.291485583,50.313163124,,2025-04-15T15:49:27.583+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
6950835,MDG_0000000001,COUNTRY,SWE,YEAR,EUR,Europe,SEX,SEX_BTSX,1971,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.9 [10.7-11.1],10.89324198,10.671642276,11.133497558,,2025-04-15T15:49:27.583+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
6950864,MDG_0000000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,SEX_BTSX,2013,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.5 [2.2-2.8],2.466245941,2.191659572,2.758599115,"Some UN IGME indicators are calculated using population and live birth numbers from the World Population Prospects: The 2024 revision (WPP). The WPP numbers for Cyprus refer to the entire country. However, the underlying data used to calculate mortality rates estimates, provided by the Health Monitoring Unit of the Cyprus Ministry of Health, cover only the government-controlled areas, whereas according to Eurostat, the number of live births in 2023 was 10,295 (https://ec.europa.eu/eurostat/databrowser/view/tps00204/), the population on 1 January 2023 was 920,701 (https://ec.europa.eu/eurostat/databrowser/view/tps00001/), the population under 5 was 49,326,  adolescent population was 99,207 and the number of women of reproductive age was 235,268 (https://doi.org/10.2908/DEMO_PJAN).",2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6950998,MDG_0000000001,COUNTRY,GEO,YEAR,EUR,Europe,SEX,SEX_FMLE,1994,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,32.0 [28.2-36.2],31.970263102,28.239207711,36.203955452,,2025-04-15T15:49:27.583+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
6951439,MDG_0000000001,COUNTRY,SWE,YEAR,EUR,Europe,SEX,SEX_FMLE,2006,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.6 [2.5-2.7],2.565755746,2.451090946,2.685271643,,2025-04-15T15:49:27.583+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6951574,MDG_0000000001,COUNTRY,SYC,YEAR,AFR,Africa,SEX,SEX_MLE,2021,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.5 [11.8-17.9],14.500597299,11.782847998,17.855704711,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6951613,MDG_0000000001,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,1979,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,159.0 [148.1-171.2],159.010660688,148.108471744,171.22807338,,2025-04-15T15:49:27.583+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
6952330,MDG_0000000001,COUNTRY,BFA,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,76.3 [70.3-83.0],76.341055181,70.318726167,83.016034213,,2025-04-15T15:49:27.583+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6952642,MDG_0000000001,COUNTRY,LUX,YEAR,EUR,Europe,SEX,SEX_MLE,1962,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,32.4 [30.0-34.9],32.378479157,30.029873509,34.885996238,,2025-04-15T15:49:27.583+02:00,1962,1962-01-01T00:00:00+01:00,1962-12-31T00:00:00+01:00
6952774,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,SEX_FMLE,2015,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.2 [2.0-2.4],2.201757356,2.001905163,2.408350223,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6952804,MDG_0000000001,COUNTRY,BFA,YEAR,AFR,Africa,SEX,SEX_BTSX,1968,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,162.8 [146.1-181.2],162.819244225,146.057291939,181.207610283,,2025-04-15T15:49:27.583+02:00,1968,1968-01-01T00:00:00+01:00,1968-12-31T00:00:00+01:00
6952903,MDG_0000000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,SEX_FMLE,1982,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,78.8 [66.3-94.7],78.84933115,66.276477687,94.74071028,,2025-04-15T15:49:27.583+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
6952931,MDG_0000000001,COUNTRY,PRY,YEAR,AMR,Americas,SEX,SEX_MLE,2023,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.6 [7.9-35.3],16.595687118,7.894186431,35.346232164,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6953613,MDG_0000000001,COUNTRY,AUT,YEAR,EUR,Europe,SEX,SEX_BTSX,1956,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,45.1 [44.1-46.1],45.052818697,44.063753796,46.070278542,,2025-04-15T15:49:27.583+02:00,1956,1956-01-01T00:00:00+01:00,1956-12-31T00:00:00+01:00
6953706,MDG_0000000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2023,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,24.4 [23.3-25.6],24.366614018,23.294922759,25.587612336,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6954984,MDG_0000000001,UNSDGREGION,UNSDG_EASTERNASIASOUTHEASTERNASIA,YEAR,,,SEX,SEX_FMLE,1995,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,36.5 [35.0-38.1],36.508926745,34.994529836,38.132188975,,2025-04-15T15:49:27.583+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6955052,MDG_0000000001,COUNTRY,BRB,YEAR,AMR,Americas,SEX,SEX_BTSX,1959,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,76.1 [74.0-78.2],76.10853069,74.037736822,78.199695832,,2025-04-15T15:49:27.583+02:00,1959,1959-01-01T00:00:00+01:00,1959-12-31T00:00:00+01:00
6955328,MDG_0000000001,UNSDGREGION,UNSDG_OCEANIA,YEAR,,,SEX,SEX_FMLE,2003,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.3 [20.1-24.8],22.255303989,20.097420764,24.780366736,,2025-04-15T15:49:27.583+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6955592,MDG_0000000001,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2012,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.7 [16.8-18.6],17.68365925,16.806098762,18.597691525,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6955826,MDG_0000000001,UNICEFREGION,UNICEFREGIONSA,YEAR,,,SEX,SEX_FMLE,1992,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,82.8 [80.5-85.1],82.755286709,80.494328695,85.13687402,,2025-04-15T15:49:27.583+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
6956364,MDG_0000000001,MGHEREG,UNICEF_LACRO,YEAR,,,SEX,SEX_MLE,2018,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.4 [15.8-17.2],16.36802057,15.761728327,17.230267615,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6956510,MDG_0000000001,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,SEX_MLE,1977,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,49.4 [41.4-58.7],49.421725693,41.373009205,58.718462525,,2025-04-15T15:49:27.583+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
6956709,MDG_0000000001,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,1985,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,95.3 [80.8-112.4],95.324056643,80.805690242,112.390233513,,2025-04-15T15:49:27.583+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
6956765,MDG_0000000001,COUNTRY,KAZ,YEAR,EUR,Europe,SEX,SEX_MLE,1982,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,64.7 [57.3-72.9],64.723643378,57.345557457,72.917841624,,2025-04-15T15:49:27.583+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
6956850,MDG_0000000001,COUNTRY,VCT,YEAR,AMR,Americas,SEX,SEX_MLE,1984,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,30.4 [28.6-32.4],30.418314519,28.559610748,32.390036254,,2025-04-15T15:49:27.583+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
6957671,MDG_0000000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2008,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,76.3 [72.4-80.6],76.305949004,72.404051842,80.627213414,,2025-04-15T15:49:27.583+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6957726,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_BTSX,2016,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,36.4 [33.3-39.7],36.38112551,33.278752023,39.727331313,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6958069,MDG_0000000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,SEX_MLE,1972,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.2 [12.9-13.5],13.193280377,12.916117607,13.467216456,,2025-04-15T15:49:27.583+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
6958455,MDG_0000000001,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2012,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,31.8 [27.6-36.7],31.81381734,27.603745873,36.736696642,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6958748,MDG_0000000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,SEX_FMLE,2000,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,5.9 [5.2-6.7],5.894951616,5.238909629,6.680134701,,2025-04-15T15:49:27.583+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6959349,MDG_0000000001,UNSDGREGION,UNSDG_OCEANIA,YEAR,,,SEX,SEX_MLE,1997,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,26.3 [24.2-28.6],26.28353644,24.230103934,28.639864074,,2025-04-15T15:49:27.583+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
6959523,MDG_0000000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,SEX_FMLE,1972,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,65.2 [50.5-85.7],65.228044336,50.450500272,85.714867474,,2025-04-15T15:49:27.583+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
6959636,MDG_0000000001,COUNTRY,MDV,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2006,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.8 [13.6-16.2],14.841409884,13.61224624,16.172268207,,2025-04-15T15:49:27.583+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6959760,MDG_0000000001,COUNTRY,BRB,YEAR,AMR,Americas,SEX,SEX_FMLE,2018,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.0 [7.4-13.5],9.962999584,7.384573531,13.524288297,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6960395,MDG_0000000001,COUNTRY,GMB,YEAR,AFR,Africa,SEX,SEX_FMLE,2002,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,60.6 [54.8-67.1],60.567789562,54.772106563,67.052538957,,2025-04-15T15:49:27.583+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6960532,MDG_0000000001,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,SEX_MLE,1958,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,132.2 [116.8-149.8],132.212047722,116.775644799,149.840245575,,2025-04-15T15:49:27.583+02:00,1958,1958-01-01T00:00:00+01:00,1958-12-31T00:00:00+01:00
6960877,MDG_0000000001,COUNTRY,MNE,YEAR,EUR,Europe,SEX,SEX_BTSX,2007,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.8 [7.3-8.3],7.758015948,7.255992526,8.29954975,,2025-04-15T15:49:27.583+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6960994,MDG_0000000001,COUNTRY,TUR,YEAR,EUR,Europe,SEX,SEX_BTSX,2010,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.7 [13.4-16.0],14.689982858,13.422906134,15.964911586,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6961137,MDG_0000000001,COUNTRY,POL,YEAR,EUR,Europe,SEX,SEX_BTSX,1956,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,79.5 [75.4-83.8],79.513215347,75.413690616,83.78305951,,2025-04-15T15:49:27.583+02:00,1956,1956-01-01T00:00:00+01:00,1956-12-31T00:00:00+01:00
6961279,MDG_0000000001,UNSDGREGION,UNSDG_SOUTHEASTERNASIA,YEAR,,,SEX,SEX_FMLE,2001,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,32.4 [31.3-33.7],32.395619442,31.250070374,33.693923111,,2025-04-15T15:49:27.583+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6961282,MDG_0000000001,UNSDGREGION,UNSDG_LAC,YEAR,,,SEX,SEX_MLE,2005,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,23.7 [23.1-24.5],23.742180241,23.093648701,24.47527151,,2025-04-15T15:49:27.583+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6961316,MDG_0000000001,UNSDGREGION,UNSDG_SUBSAHARANAFRICA,YEAR,,,SEX,SEX_MLE,2008,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,72.6 [70.6-74.9],72.560755182,70.634131946,74.899200105,,2025-04-15T15:49:27.583+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6961479,MDG_0000000001,COUNTRY,VGB,YEAR,AMR,Americas,SEX,SEX_FMLE,1978,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,23.4 [19.7-27.8],23.442513133,19.670247023,27.784199954,,2025-04-15T15:49:27.583+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
6961500,MDG_0000000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,SEX_FMLE,1986,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.4 [10.1-12.9],11.417121345,10.147825588,12.880390859,,2025-04-15T15:49:27.583+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
6961650,MDG_0000000001,REGION,EMR,YEAR,,,SEX,SEX_MLE,2007,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,58.8 [56.8-61.1],58.789764694,56.835866453,61.103086742,,2025-04-15T15:49:27.583+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6961756,MDG_0000000001,COUNTRY,DNK,YEAR,EUR,Europe,SEX,SEX_BTSX,1959,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,21.8 [21.4-22.3],21.824528631,21.393626558,22.258285524,,2025-04-15T15:49:27.583+02:00,1959,1959-01-01T00:00:00+01:00,1959-12-31T00:00:00+01:00
6962003,MDG_0000000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,1995,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,20.9 [18.8-23.0],20.891779346,18.768990607,22.957415343,,2025-04-15T15:49:27.583+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6962129,MDG_0000000001,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2020,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.2 [3.9-4.6],4.229950062,3.899125909,4.57171088,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6962169,MDG_0000000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,SEX_BTSX,2021,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.7 [2.4-3.2],2.733765812,2.361820529,3.180840893,"Some UN IGME indicators are calculated using population and live birth numbers from the World Population Prospects: The 2024 revision (WPP). The WPP numbers for Cyprus refer to the entire country. However, the underlying data used to calculate mortality rates estimates, provided by the Health Monitoring Unit of the Cyprus Ministry of Health, cover only the government-controlled areas, whereas according to Eurostat, the number of live births in 2023 was 10,295 (https://ec.europa.eu/eurostat/databrowser/view/tps00204/), the population on 1 January 2023 was 920,701 (https://ec.europa.eu/eurostat/databrowser/view/tps00001/), the population under 5 was 49,326,  adolescent population was 99,207 and the number of women of reproductive age was 235,268 (https://doi.org/10.2908/DEMO_PJAN).",2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6962317,MDG_0000000001,REGION,AMR,YEAR,,,SEX,SEX_BTSX,2015,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.7 [12.4-13.0],12.659031235,12.379616182,13.041404611,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6962338,MDG_0000000001,COUNTRY,ECU,YEAR,AMR,Americas,SEX,SEX_FMLE,1982,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,55.5 [50.0-61.6],55.522516206,49.957716675,61.567883203,,2025-04-15T15:49:27.583+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
6962607,MDG_0000000001,UNSDGREGION,UNSDG_SIDS,YEAR,,,SEX,SEX_BTSX,2010,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,41.2 [38.8-44.0],41.225402321,38.82522308,44.014163042,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6962637,MDG_0000000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,SEX_BTSX,2021,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.1 [10.5-12.3],11.127461582,10.524551262,12.268468821,"The UN IGME estimates are not the official statistics of Nicaragua. The most recent national official estimates of neonatal, infant and under-five mortality rates available to the UN IGME come from the vital registration system for 2022, with a rate of 8.1, 11.7 and 13.3 deaths per 1,000 live births, respectively. Following a request from the Government of Nicaragua and per the objectives of the UN IGME, the UN IGME will continue to assess all data sources in the country relevant to child mortality estimation.",2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6962696,MDG_0000000001,COUNTRY,COM,YEAR,AFR,Africa,SEX,SEX_BTSX,2010,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,47.0 [37.2-56.4],47.024452381,37.200465623,56.410621698,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6963016,MDG_0000000001,COUNTRY,CZE,YEAR,EUR,Europe,SEX,SEX_BTSX,1977,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.3 [16.2-18.5],17.288401511,16.246638688,18.505303815,,2025-04-15T15:49:27.583+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
6963043,MDG_0000000001,COUNTRY,HUN,YEAR,EUR,Europe,SEX,SEX_BTSX,1953,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,66.0 [62.3-69.6],65.965588045,62.274833669,69.603387208,,2025-04-15T15:49:27.583+02:00,1953,1953-01-01T00:00:00+01:00,1953-12-31T00:00:00+01:00
6963408,MDG_0000000001,REGION,AFR,YEAR,,,SEX,SEX_MLE,2014,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,60.4 [57.7-64.0],60.388875473,57.692327394,63.97216532,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6963560,MDG_0000000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,SEX_MLE,1985,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.6 [17.2-18.1],17.612686111,17.163772251,18.074289674,,2025-04-15T15:49:27.583+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
6963594,MDG_0000000001,COUNTRY,TLS,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2021,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,37.9 [27.6-53.1],37.912225074,27.636399744,53.056356962,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6963807,MDG_0000000001,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,1983,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,26.6 [26.1-27.1],26.554184866,26.069001984,27.062162699,,2025-04-15T15:49:27.583+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
6963813,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_BTSX,1992,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,69.5 [65.7-73.4],69.497757382,65.745044675,73.379970388,,2025-04-15T15:49:27.583+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
6964006,MDG_0000000001,COUNTRY,CMR,YEAR,AFR,Africa,SEX,SEX_MLE,2005,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,80.2 [73.5-87.3],80.156502563,73.508483939,87.343925742,,2025-04-15T15:49:27.583+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6964641,MDG_0000000001,COUNTRY,MDV,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,1982,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,116.8 [104.2-131.1],116.791106417,104.178433114,131.111069061,,2025-04-15T15:49:27.583+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
6964896,MDG_0000000001,COUNTRY,LTU,YEAR,EUR,Europe,SEX,SEX_FMLE,2019,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.0 [2.7-3.3],2.985697884,2.716888186,3.279682018,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6964927,MDG_0000000001,COUNTRY,FRA,YEAR,EUR,Europe,SEX,SEX_MLE,2017,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.6 [3.5-3.7],3.578343855,3.495262304,3.664956931,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6964953,MDG_0000000001,COUNTRY,KAZ,YEAR,EUR,Europe,SEX,SEX_MLE,1988,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,52.6 [47.6-58.6],52.624261737,47.574827671,58.607362324,,2025-04-15T15:49:27.583+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
6965274,MDG_0000000001,UNSDGREGION,UNSDG_OCEANIA,YEAR,,,SEX,SEX_MLE,2005,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.0 [22.6-28.0],24.994622542,22.560721285,28.01038307,,2025-04-15T15:49:27.583+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6965406,MDG_0000000001,COUNTRY,MLT,YEAR,EUR,Europe,SEX,SEX_MLE,2015,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.2 [5.6-6.9],6.203025404,5.583825605,6.881073996,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6965618,MDG_0000000001,COUNTRY,GUY,YEAR,AMR,Americas,SEX,SEX_FMLE,2012,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,28.5 [21.3-38.2],28.521489144,21.291655087,38.249777187,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6965625,MDG_0000000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,1956,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,78.9 [69.6-89.4],78.878245358,69.646985972,89.424301628,,2025-04-15T15:49:27.583+02:00,1956,1956-01-01T00:00:00+01:00,1956-12-31T00:00:00+01:00
6965655,MDG_0000000001,COUNTRY,SLE,YEAR,AFR,Africa,SEX,SEX_FMLE,1997,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,120.5 [112.0-130.1],120.500103688,111.987288561,130.065310132,,2025-04-15T15:49:27.583+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
6965670,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,SEX_MLE,2000,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,9.8 [9.3-10.4],9.839809548,9.28180979,10.434067221,,2025-04-15T15:49:27.583+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6965693,MDG_0000000001,COUNTRY,TCD,YEAR,AFR,Africa,SEX,SEX_FMLE,1956,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,133.5 [116.2-152.4],133.532753966,116.214356871,152.437854299,,2025-04-15T15:49:27.583+02:00,1956,1956-01-01T00:00:00+01:00,1956-12-31T00:00:00+01:00
6966190,MDG_0000000001,COUNTRY,DMA,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.4 [15.9-18.8],17.35000157,15.930922302,18.816416908,,2025-04-15T15:49:27.583+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6966234,MDG_0000000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,SEX_BTSX,1978,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.4 [14.2-14.7],14.449996136,14.162896654,14.727112799,,2025-04-15T15:49:27.583+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
6966290,MDG_0000000001,UNSDGREGION,UNSDG_AUSTRALIANEWZEALAND,YEAR,,,SEX,SEX_MLE,2016,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.7 [3.6-3.8],3.733924839,3.64734007,3.822258937,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
