Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7370967,MDG_0000000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,SEX_BTSX,1959,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,67.1 [59.3-75.0],67.101939957,59.283948058,74.98613721,,2025-04-15T15:49:27.583+02:00,1959,1959-01-01T00:00:00+01:00,1959-12-31T00:00:00+01:00
7371299,MDG_0000000001,COUNTRY,ATG,YEAR,AMR,Americas,SEX,SEX_BTSX,1968,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,30.7 [28.3-33.2],30.662077054,28.343296301,33.203889814,,2025-04-15T15:49:27.583+02:00,1968,1968-01-01T00:00:00+01:00,1968-12-31T00:00:00+01:00
7371565,MDG_0000000001,COUNTRY,ERI,YEAR,AFR,Africa,SEX,SEX_BTSX,2002,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,47.5 [42.9-52.6],47.455217845,42.902897218,52.572308758,,2025-04-15T15:49:27.583+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7371706,MDG_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,SEX,SEX_MLE,1984,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,110.9 [102.2-119.9],110.924919745,102.205342337,119.942941247,,2025-04-15T15:49:27.583+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
7371791,MDG_0000000001,UNICEFREGION,UNICEFREGIONEAC,YEAR,,,SEX,SEX_FMLE,1991,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.5 [21.9-23.2],22.500150125,21.870550506,23.231950641,,2025-04-15T15:49:27.583+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
7371848,MDG_0000000001,COUNTRY,BEN,YEAR,AFR,Africa,SEX,SEX_BTSX,1968,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,142.4 [131.9-154.9],142.417201952,131.87009774,154.897566166,,2025-04-15T15:49:27.583+02:00,1968,1968-01-01T00:00:00+01:00,1968-12-31T00:00:00+01:00
7372134,MDG_0000000001,COUNTRY,MKD,YEAR,EUR,Europe,SEX,SEX_MLE,2003,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.7 [13.0-14.4],13.676456422,13.010512832,14.39003648,,2025-04-15T15:49:27.583+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7372497,MDG_0000000001,UNSDGREGION,UNSDG_EASTERNASIASOUTHEASTERNASIA,YEAR,,,SEX,SEX_MLE,2016,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.6 [13.0-14.4],13.632056067,12.950283736,14.448366088,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7372953,MDG_0000000001,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2018,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.5 [6.3-6.7],6.486049971,6.279852128,6.711007931,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7373352,MDG_0000000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,SEX_MLE,2022,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,35.9 [21.7-59.7],35.94809749,21.682059329,59.710049426,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7373631,MDG_0000000001,COUNTRY,ITA,YEAR,EUR,Europe,SEX,SEX_BTSX,1965,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,35.8 [35.1-36.5],35.786897598,35.096890147,36.479706723,,2025-04-15T15:49:27.583+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
7374160,MDG_0000000001,COUNTRY,CIV,YEAR,AFR,Africa,SEX,SEX_BTSX,2012,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,64.9 [59.6-70.7],64.936742314,59.633676491,70.690497395,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7374183,MDG_0000000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_BTSX,2022,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.3 [7.4-17.2],11.275982436,7.37565417,17.153378614,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7374186,MDG_0000000001,UNICEFREGION,UNICEFREGIONEAP,YEAR,,,SEX,SEX_MLE,2012,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.6 [15.9-17.3],16.576966905,15.912704215,17.29453561,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7374604,MDG_0000000001,COUNTRY,GNQ,YEAR,AFR,Africa,SEX,SEX_FMLE,1985,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,113.3 [95.9-130.9],113.335729717,95.856716099,130.906386133,,2025-04-15T15:49:27.583+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
7374776,MDG_0000000001,COUNTRY,SVK,YEAR,EUR,Europe,SEX,SEX_FMLE,1991,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.6 [10.2-10.9],10.567898993,10.243051232,10.909929208,,2025-04-15T15:49:27.583+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
7374912,MDG_0000000001,UNSDGREGION,UNSDG_NORTHAFR,YEAR,,,SEX,SEX_FMLE,1991,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,58.0 [56.0-60.2],58.032753154,55.951551586,60.167940047,,2025-04-15T15:49:27.583+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
7374959,MDG_0000000001,COUNTRY,LUX,YEAR,EUR,Europe,SEX,SEX_MLE,2019,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.3 [2.0-2.6],2.280731492,1.960537328,2.642626959,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7375197,MDG_0000000001,UNSDGREGION,UNSDG_OCEANIA,YEAR,,,SEX,SEX_BTSX,1990,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.7 [24.0-27.5],25.697193379,24.020453516,27.456139885,,2025-04-15T15:49:27.583+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
7375363,MDG_0000000001,COUNTRY,KGZ,YEAR,EUR,Europe,SEX,SEX_FMLE,2006,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,28.4 [26.9-30.1],28.433641665,26.871055218,30.091865675,,2025-04-15T15:49:27.583+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7376841,MDG_0000000001,UNSDGREGION,UNSDG_NORTHAFR,YEAR,,,SEX,SEX_FMLE,2017,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,23.6 [20.6-27.4],23.568748701,20.592214403,27.425892772,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7377006,MDG_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2013,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,40.5 [38.6-42.4],40.462138206,38.578047963,42.432420693,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7377414,MDG_0000000001,COUNTRY,TKM,YEAR,EUR,Europe,SEX,SEX_BTSX,1986,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,80.0 [69.2-94.1],79.999690449,69.211752147,94.096486884,,2025-04-15T15:49:27.583+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
7377634,MDG_0000000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,SEX_FMLE,1982,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,49.4 [47.3-51.4],49.37633544,47.292440226,51.445216289,,2025-04-15T15:49:27.583+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
7378065,MDG_0000000001,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2003,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,20.9 [18.7-23.5],20.919188938,18.694959301,23.507983575,,2025-04-15T15:49:27.583+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7378529,MDG_0000000001,COUNTRY,TTO,YEAR,AMR,Americas,SEX,SEX_BTSX,1956,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,71.1 [59.7-85.4],71.133768304,59.686711212,85.384123807,,2025-04-15T15:49:27.583+02:00,1956,1956-01-01T00:00:00+01:00,1956-12-31T00:00:00+01:00
7378864,MDG_0000000001,COUNTRY,BRB,YEAR,AMR,Americas,SEX,SEX_BTSX,2000,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.0 [12.1-14.0],12.984421192,12.055475659,13.956667347,,2025-04-15T15:49:27.583+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7378901,MDG_0000000001,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,SEX_FMLE,2014,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,48.7 [43.0-54.8],48.711705362,43.023588397,54.847908014,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7378919,MDG_0000000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,SEX_MLE,1987,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,98.3 [86.6-110.7],98.277076826,86.642912977,110.68839907,,2025-04-15T15:49:27.583+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
7378957,MDG_0000000001,COUNTRY,JAM,YEAR,AMR,Americas,SEX,SEX_BTSX,1988,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,26.3 [21.7-32.0],26.301512829,21.671423438,32.015241028,,2025-04-15T15:49:27.583+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
7378985,MDG_0000000001,COUNTRY,TUV,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,1961,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,130.4 [116.5-145.2],130.437387655,116.542098249,145.224140962,,2025-04-15T15:49:27.583+02:00,1961,1961-01-01T00:00:00+01:00,1961-12-31T00:00:00+01:00
7380044,MDG_0000000001,COUNTRY,MLT,YEAR,EUR,Europe,SEX,SEX_FMLE,1981,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.9 [12.0-13.9],12.920666364,12.030376321,13.878403629,,2025-04-15T15:49:27.583+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
7380164,MDG_0000000001,GLOBAL,GLOBAL,YEAR,,,SEX,SEX_FMLE,1992,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,59.6 [58.7-60.6],59.55125138,58.706833557,60.568867526,,2025-04-15T15:49:27.583+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
7380552,MDG_0000000001,UNSDGREGION,UNSDG_EASTERNASIA,YEAR,,,SEX,SEX_FMLE,1991,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,37.9 [35.0-41.3],37.891532488,35.024294257,41.252660322,,2025-04-15T15:49:27.583+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
7380784,MDG_0000000001,COUNTRY,CRI,YEAR,AMR,Americas,SEX,SEX_BTSX,1984,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.0 [18.6-19.4],18.99686551,18.641814053,19.356878195,,2025-04-15T15:49:27.583+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
7380908,MDG_0000000001,COUNTRY,HRV,YEAR,EUR,Europe,SEX,SEX_MLE,1989,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.5 [13.1-14.0],13.537886305,13.094327543,13.976924705,,2025-04-15T15:49:27.583+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
7381211,MDG_0000000001,COUNTRY,MUS,YEAR,AFR,Africa,SEX,SEX_BTSX,1958,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,72.2 [70.3-74.0],72.157908941,70.300304345,74.029314366,,2025-04-15T15:49:27.583+02:00,1958,1958-01-01T00:00:00+01:00,1958-12-31T00:00:00+01:00
7381260,MDG_0000000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,1971,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,62.1 [54.3-70.8],62.066125413,54.313915893,70.784836652,,2025-04-15T15:49:27.583+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
7381266,MDG_0000000001,REGION,AMR,YEAR,,,SEX,SEX_MLE,2018,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.3 [12.9-13.9],13.323046445,12.895314686,13.934804592,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7381348,MDG_0000000001,COUNTRY,COD,YEAR,AFR,Africa,SEX,SEX_FMLE,2007,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,66.1 [57.6-75.8],66.127021375,57.608617334,75.816206853,,2025-04-15T15:49:27.583+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7381363,MDG_0000000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,SEX_BTSX,2010,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.8 [15.8-17.9],16.813976671,15.773202697,17.924202551,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7381530,MDG_0000000001,COUNTRY,SSD,YEAR,AFR,Africa,SEX,SEX_BTSX,1989,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,158.6 [131.0-187.9],158.559270084,130.978244273,187.928631975,,2025-04-15T15:49:27.583+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
7381606,MDG_0000000001,COUNTRY,DZA,YEAR,AFR,Africa,SEX,SEX_BTSX,2023,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.7 [17.8-21.9],19.743148622,17.811454057,21.887447202,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7381740,MDG_0000000001,COUNTRY,GNB,YEAR,AFR,Africa,SEX,SEX_MLE,2000,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,109.1 [97.8-122.1],109.09987477,97.782449027,122.126700381,,2025-04-15T15:49:27.583+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7381792,MDG_0000000001,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,SEX_BTSX,1992,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,53.5 [48.9-58.3],53.508703995,48.910805286,58.32483669,,2025-04-15T15:49:27.583+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
7382078,MDG_0000000001,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,1979,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,96.5 [89.2-104.2],96.499743706,89.173454291,104.242082115,,2025-04-15T15:49:27.583+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
7382391,MDG_0000000001,COUNTRY,TUR,YEAR,EUR,Europe,SEX,SEX_BTSX,1992,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,53.8 [50.1-57.8],53.810524607,50.080533445,57.820624474,,2025-04-15T15:49:27.583+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
7382465,MDG_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2010,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.2 [2.1-2.4],2.246694748,2.103695149,2.399783945,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7382523,MDG_0000000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,1971,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,142.8 [119.4-170.9],142.784555334,119.440006742,170.866073735,,2025-04-15T15:49:27.583+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
7382588,MDG_0000000001,COUNTRY,LTU,YEAR,EUR,Europe,SEX,SEX_MLE,1981,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.5 [16.9-18.1],17.490828652,16.886006818,18.117921531,,2025-04-15T15:49:27.583+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
7382600,MDG_0000000001,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2015,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,18.0 [14.5-22.2],17.986028619,14.474444396,22.240758781,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7382667,MDG_0000000001,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,1990,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,65.1 [60.5-70.0],65.130297082,60.479089342,70.001489939,,2025-04-15T15:49:27.583+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
7382912,MDG_0000000001,UNSDGREGION,UNSDG_OCEANIA,YEAR,,,SEX,SEX_BTSX,2017,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.7 [14.3-22.0],17.712145266,14.274987467,21.988422766,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7383092,MDG_0000000001,COUNTRY,VUT,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2009,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.9 [15.4-20.9],17.91622209,15.38318475,20.898038177,,2025-04-15T15:49:27.583+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7383112,MDG_0000000001,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,1998,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,15.3 [15.0-15.7],15.346155349,15.017469103,15.676225982,,2025-04-15T15:49:27.583+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
7383211,MDG_0000000001,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,SEX_FMLE,2009,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,59.5 [54.4-64.9],59.519955108,54.366381487,64.85352662,,2025-04-15T15:49:27.583+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7383289,MDG_0000000001,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,1973,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,204.6 [178.6-234.2],204.645044915,178.613982862,234.247071678,,2025-04-15T15:49:27.583+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
7383352,MDG_0000000001,COUNTRY,LCA,YEAR,AMR,Americas,SEX,SEX_FMLE,1987,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.5 [15.5-17.6],16.522832402,15.546272492,17.554873613,,2025-04-15T15:49:27.583+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
7383755,MDG_0000000001,COUNTRY,ARG,YEAR,AMR,Americas,SEX,SEX_MLE,1979,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,43.5 [42.6-44.4],43.520270346,42.608258325,44.416553944,,2025-04-15T15:49:27.583+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
7383826,MDG_0000000001,COUNTRY,GRC,YEAR,EUR,Europe,SEX,SEX_FMLE,2007,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.2 [3.1-3.4],3.233405277,3.093792803,3.373739993,,2025-04-15T15:49:27.583+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7384091,MDG_0000000001,COUNTRY,FRA,YEAR,EUR,Europe,SEX,SEX_MLE,1965,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,21.0 [20.5-21.4],20.964137596,20.531468551,21.38281657,,2025-04-15T15:49:27.583+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
7384179,MDG_0000000001,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,1985,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,73.7 [68.7-79.4],73.736192123,68.664712205,79.384028653,,2025-04-15T15:49:27.583+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
7384388,MDG_0000000001,COUNTRY,UKR,YEAR,EUR,Europe,SEX,SEX_MLE,1976,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,28.7 [22.5-37.5],28.715487117,22.506277803,37.537307479,"The State Statistics Service of Ukraine (SSSU) have suspended the compilation of impartial statistical information on births and deaths starting from 2022 and on the number of population starting from data as of January 1, 2023, onwards. Consequently, no data is available for 2022.",2025-04-15T15:49:27.583+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
7385547,MDG_0000000001,COUNTRY,CAF,YEAR,AFR,Africa,SEX,SEX_MLE,1981,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,120.9 [106.6-135.6],120.88663781,106.628280669,135.64890355,,2025-04-15T15:49:27.583+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
7385589,MDG_0000000001,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,SEX_FMLE,1966,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,88.4 [79.3-98.3],88.374464695,79.27850461,98.30267221,,2025-04-15T15:49:27.583+02:00,1966,1966-01-01T00:00:00+01:00,1966-12-31T00:00:00+01:00
7385650,MDG_0000000001,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,SEX_BTSX,1966,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,145.5 [109.9-192.6],145.531385235,109.861717801,192.56639254,,2025-04-15T15:49:27.583+02:00,1966,1966-01-01T00:00:00+01:00,1966-12-31T00:00:00+01:00
7385681,MDG_0000000001,COUNTRY,LTU,YEAR,EUR,Europe,SEX,SEX_BTSX,2002,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.9 [7.6-8.4],7.945065289,7.554254081,8.354712864,,2025-04-15T15:49:27.583+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7385987,MDG_0000000001,COUNTRY,ETH,YEAR,AFR,Africa,SEX,SEX_BTSX,1986,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,180.7 [168.3-194.4],180.748091567,168.275780078,194.445862137,,2025-04-15T15:49:27.583+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
7386322,MDG_0000000001,COUNTRY,FSM,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,1962,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,89.5 [76.7-105.5],89.511066126,76.739342322,105.488223855,,2025-04-15T15:49:27.583+02:00,1962,1962-01-01T00:00:00+01:00,1962-12-31T00:00:00+01:00
7386323,MDG_0000000001,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2021,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.9 [20.8-25.4],22.919464865,20.758266815,25.418586005,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7386327,MDG_0000000001,COUNTRY,ECU,YEAR,AMR,Americas,SEX,SEX_FMLE,2019,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.0 [9.4-10.6],9.986488117,9.370597469,10.608126315,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7386671,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_BTSX,1979,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,90.7 [86.1-95.5],90.661995356,86.145518831,95.47839277,,2025-04-15T15:49:27.583+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
7386732,MDG_0000000001,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,1988,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.6 [17.1-18.1],17.602560317,17.089069708,18.138146535,,2025-04-15T15:49:27.583+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
7387140,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,SEX_BTSX,2014,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.6 [2.4-2.8],2.621197484,2.422411742,2.832082463,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7387315,MDG_0000000001,COUNTRY,NIU,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,1986,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.0 [15.8-23.0],19.035248073,15.769304027,23.026542369,,2025-04-15T15:49:27.583+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
7387835,MDG_0000000001,COUNTRY,ISL,YEAR,EUR,Europe,SEX,SEX_BTSX,1952,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.1 [20.7-23.6],22.125171353,20.72254231,23.58055278,,2025-04-15T15:49:27.583+02:00,1952,1952-01-01T00:00:00+01:00,1952-12-31T00:00:00+01:00
7387935,MDG_0000000001,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,1964,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,58.4 [57.2-59.5],58.355466724,57.20006062,59.51368369,,2025-04-15T15:49:27.583+02:00,1964,1964-01-01T00:00:00+01:00,1964-12-31T00:00:00+01:00
7388007,MDG_0000000001,COUNTRY,BTN,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2018,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,23.7 [15.0-37.5],23.715367533,14.975816687,37.45467678,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7388403,MDG_0000000001,COUNTRY,GUY,YEAR,AMR,Americas,SEX,SEX_MLE,1971,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,67.4 [57.9-78.1],67.448947253,57.933574719,78.103773761,,2025-04-15T15:49:27.583+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
