Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8147126,MDG_0000000001,COUNTRY,TCD,YEAR,AFR,Africa,SEX,2023,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,58.0 [39.0-85.3],57.965170611,38.9718379,85.272127488,,2026-08-04T15:40:44.863+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8147177,MDG_0000000001,COUNTRY,MHL,YEAR,WPR,Western Pacific,SEX,2006,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.5 [28.7-39.1],33.467074122,28.735790507,39.138571988,,2026-08-04T15:40:44.863+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8147219,MDG_0000000001,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,1975,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,140.4 [132.0-149.5],140.420519801,131.997925905,149.452361964,,2026-08-04T15:40:44.863+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
8147251,MDG_0000000001,UNSDGREGION,UNSDG_EUROPENORTHERNAMR,YEAR,,,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.3 [4.3-4.3],4.295710004,4.254006145,4.340279401,,2026-08-04T15:40:44.863+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8147358,MDG_0000000001,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,1961,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,86.5 [71.1-105.3],86.451225861,71.100911262,105.289231132,,2026-08-04T15:40:44.863+02:00,1961,1961-01-01T00:00:00+01:00,1961-12-31T00:00:00+01:00
8147389,MDG_0000000001,UNICEFREGION,UNICEFREGIONMENA,YEAR,,,SEX,2002,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,34.3 [33.3-35.6],34.347325709,33.270136857,35.593283397,,2026-08-04T15:40:44.863+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8147534,MDG_0000000001,COUNTRY,MDV,YEAR,SEAR,South-East Asia,SEX,2009,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.8 [12.1-13.6],12.847034242,12.099611727,13.624684806,,2026-08-04T15:40:44.863+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
8147730,MDG_0000000001,COUNTRY,BEN,YEAR,AFR,Africa,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,47.8 [37.6-60.9],47.786737499,37.569478917,60.899881848,,2026-08-04T15:40:44.863+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8147881,MDG_0000000001,COUNTRY,BLZ,YEAR,AMR,Americas,SEX,1990,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,31.0 [27.3-35.2],31.048081606,27.274599795,35.211638338,,2026-08-04T15:40:44.863+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
8147970,MDG_0000000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,1962,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,129.0 [112.4-148.8],129.030781636,112.372024769,148.836847957,,2026-08-04T15:40:44.863+02:00,1962,1962-01-01T00:00:00+01:00,1962-12-31T00:00:00+01:00
8148400,MDG_0000000001,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,1981,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,34.7 [28.5-41.6],34.675479963,28.45926038,41.618418406,,2026-08-04T15:40:44.863+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
8148442,MDG_0000000001,COUNTRY,NER,YEAR,AFR,Africa,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,62.6 [49.5-78.5],62.575592141,49.511118986,78.54479568,,2026-08-04T15:40:44.863+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8148620,MDG_0000000001,COUNTRY,MNG,YEAR,WPR,Western Pacific,SEX,1993,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,55.6 [50.9-60.8],55.642211698,50.910935274,60.817677132,,2026-08-04T15:40:44.863+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
8148777,MDG_0000000001,COUNTRY,MCO,YEAR,EUR,Europe,SEX,2002,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.0 [3.7-4.2],3.951204756,3.725570814,4.191493322,,2026-08-04T15:40:44.863+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8149303,MDG_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,1968,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,85.6 [79.1-92.4],85.555893894,79.131437362,92.359496656,,2026-08-04T15:40:44.863+02:00,1968,1968-01-01T00:00:00+01:00,1968-12-31T00:00:00+01:00
8149319,MDG_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,1995,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.7 [3.5-3.9],3.677369719,3.473543408,3.891331077,,2026-08-04T15:40:44.863+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
8149818,MDG_0000000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,1999,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,67.7 [60.0-76.3],67.673212428,60.018982799,76.294244979,,2026-08-04T15:40:44.863+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
8150148,MDG_0000000001,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,2009,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,21.7 [18.9-25.0],21.732515872,18.915516194,24.972478724,,2026-08-04T15:40:44.863+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
8150152,MDG_0000000001,COUNTRY,TZA,YEAR,AFR,Africa,SEX,1958,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,114.5 [100.2-130.9],114.533108849,100.182200961,130.938522478,,2026-08-04T15:40:44.863+02:00,1958,1958-01-01T00:00:00+01:00,1958-12-31T00:00:00+01:00
8150181,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,1964,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,110.0 [100.1-121.2],110.037008424,100.102807166,121.156312572,,2026-08-04T15:40:44.863+02:00,1964,1964-01-01T00:00:00+01:00,1964-12-31T00:00:00+01:00
8150570,MDG_0000000001,COUNTRY,TUR,YEAR,EUR,Europe,SEX,2003,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,24.4 [22.2-26.8],24.371925628,22.163477796,26.825346807,,2026-08-04T15:40:44.863+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
8150776,MDG_0000000001,COUNTRY,ALB,YEAR,EUR,Europe,SEX,1986,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,29.5 [25.4-34.2],29.523498552,25.378957208,34.192371119,,2026-08-04T15:40:44.863+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
8151610,MDG_0000000001,COUNTRY,USA,YEAR,AMR,Americas,SEX,1993,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.5 [7.4-7.7],7.543922135,7.407524258,7.682374395,,2026-08-04T15:40:44.863+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
8151691,MDG_0000000001,COUNTRY,LUX,YEAR,EUR,Europe,SEX,2009,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.4 [2.2-2.7],2.426759183,2.162204516,2.727089001,,2026-08-04T15:40:44.863+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
8151782,MDG_0000000001,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,SEX,1979,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,63.8 [57.4-70.7],63.758978204,57.368291759,70.662242297,,2026-08-04T15:40:44.863+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
8152080,MDG_0000000001,COUNTRY,TTO,YEAR,AMR,Americas,SEX,1987,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.6 [28.3-38.7],33.551725326,28.302153599,38.683104945,,2026-08-04T15:40:44.863+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
8152365,MDG_0000000001,COUNTRY,XKX,YEAR,,,SEX,1986,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,110.8 [72.5-178.0],110.803735007,72.508932329,178.036178162,All references to Kosovo in the UN IGME estimates should be understood in the context of United Nations Security Council resolution 1244 (1999). ,2026-08-04T15:40:44.863+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
8152375,MDG_0000000001,COUNTRY,TCD,YEAR,AFR,Africa,SEX,2011,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,72.2 [63.3-82.0],72.211911666,63.332558033,81.966537463,,2026-08-04T15:40:44.863+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8152379,MDG_0000000001,COUNTRY,SSD,YEAR,AFR,Africa,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,87.2 [36.1-174.6],87.236151519,36.052452684,174.561643803,,2026-08-04T15:40:44.863+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8152383,MDG_0000000001,COUNTRY,ETH,YEAR,AFR,Africa,SEX,2010,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,49.9 [45.5-54.7],49.868691452,45.505363719,54.719792742,,2026-08-04T15:40:44.863+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8152767,MDG_0000000001,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,2006,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.3 [6.7-7.9],7.307740962,6.742432064,7.877482377,,2026-08-04T15:40:44.863+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8152902,MDG_0000000001,COUNTRY,MNG,YEAR,WPR,Western Pacific,SEX,2020,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.6 [13.2-14.0],13.55553777,13.173476372,13.951387921,,2026-08-04T15:40:44.863+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
8152998,MDG_0000000001,UNSDGREGION,UNSDG_EASTERNASIASOUTHEASTERNASIA,YEAR,,,SEX,1994,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,43.6 [41.9-45.5],43.629665532,41.854827766,45.530640081,,2026-08-04T15:40:44.863+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
8153347,MDG_0000000001,COUNTRY,KGZ,YEAR,EUR,Europe,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.3 [12.4-14.2],13.264056391,12.394344638,14.213142825,,2026-08-04T15:40:44.863+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8153942,MDG_0000000001,REGION,AMR,YEAR,,,SEX,1991,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,29.6 [28.7-30.6],29.588132141,28.654866305,30.607460361,,2026-08-04T15:40:44.863+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
8154282,MDG_0000000001,COUNTRY,NIU,YEAR,WPR,Western Pacific,SEX,1980,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,21.4 [17.4-26.1],21.370016178,17.363183054,26.095077375,,2026-08-04T15:40:44.863+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
8154626,MDG_0000000001,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,SEX,1972,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,148.7 [111.5-199.8],148.681145552,111.547748187,199.770399001,,2026-08-04T15:40:44.863+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
8154668,MDG_0000000001,UNICEFREGION,UNICEFREGIONNA,YEAR,,,SEX,1994,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.0 [7.9-8.1],7.976158342,7.852346327,8.099677065,,2026-08-04T15:40:44.863+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
8154738,MDG_0000000001,COUNTRY,HUN,YEAR,EUR,Europe,SEX,2023,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.2 [2.9-3.4],3.153591363,2.935518985,3.394709553,,2026-08-04T15:40:44.863+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8154943,MDG_0000000001,REGION,WPR,YEAR,,,SEX,2004,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,21.8 [20.9-22.8],21.777061921,20.862002976,22.760161245,,2026-08-04T15:40:44.863+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8155097,MDG_0000000001,COUNTRY,SVK,YEAR,EUR,Europe,SEX,1989,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.3 [11.0-11.7],11.348452394,11.018428744,11.692579495,,2026-08-04T15:40:44.863+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
8155463,MDG_0000000001,COUNTRY,ARM,YEAR,EUR,Europe,SEX,1990,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,50.3 [45.0-56.1],50.259715497,45.042261453,56.12772209,,2026-08-04T15:40:44.863+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
8155497,MDG_0000000001,COUNTRY,HND,YEAR,AMR,Americas,SEX,1957,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,141.0 [117.6-165.7],140.953565521,117.608300706,165.706291477,,2026-08-04T15:40:44.863+02:00,1957,1957-01-01T00:00:00+01:00,1957-12-31T00:00:00+01:00
8155756,MDG_0000000001,MGHEREG,UNICEF_ECARO,YEAR,,,SEX,2009,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,20.6 [19.6-21.7],20.600733507,19.639315728,21.744530371,,2026-08-04T15:40:44.863+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
8155785,MDG_0000000001,COUNTRY,SRB,YEAR,EUR,Europe,SEX,1991,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,24.1 [23.4-24.8],24.062061947,23.351547669,24.766210938,,2026-08-04T15:40:44.863+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
8155989,MDG_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,1981,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.4 [11.0-11.8],11.368108957,10.973805557,11.791265236,,2026-08-04T15:40:44.863+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
8156164,MDG_0000000001,COUNTRY,IRL,YEAR,EUR,Europe,SEX,2000,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.6 [6.3-6.9],6.55754641,6.272716716,6.863972149,,2026-08-04T15:40:44.863+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
8156312,MDG_0000000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,1966,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,92.8 [66.1-122.6],92.824504444,66.05771446,122.631689528,,2026-08-04T15:40:44.863+02:00,1966,1966-01-01T00:00:00+01:00,1966-12-31T00:00:00+01:00
8156566,MDG_0000000001,COUNTRY,PNG,YEAR,WPR,Western Pacific,SEX,1953,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,176.0 [154.0-200.7],175.957513177,153.989758061,200.714315756,,2026-08-04T15:40:44.863+02:00,1953,1953-01-01T00:00:00+01:00,1953-12-31T00:00:00+01:00
8156696,MDG_0000000001,COUNTRY,AUS,YEAR,WPR,Western Pacific,SEX,1978,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.3 [13.0-13.6],13.33420554,13.045832456,13.63404885,,2026-08-04T15:40:44.863+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
8156774,MDG_0000000001,COUNTRY,TTO,YEAR,AMR,Americas,SEX,2011,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.1 [17.6-28.1],22.087837829,17.60556191,28.114060999,,2026-08-04T15:40:44.863+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8156912,MDG_0000000001,COUNTRY,LTU,YEAR,EUR,Europe,SEX,1989,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,9.9 [9.5-10.3],9.921779576,9.499464409,10.3489824,,2026-08-04T15:40:44.863+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
8156915,MDG_0000000001,COUNTRY,TLS,YEAR,SEAR,South-East Asia,SEX,1985,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,200.5 [169.2-239.5],200.468940576,169.242656822,239.534708654,,2026-08-04T15:40:44.863+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
8157538,MDG_0000000001,COUNTRY,PRY,YEAR,AMR,Americas,SEX,2003,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,29.5 [22.9-37.8],29.469634424,22.930010989,37.809666824,,2026-08-04T15:40:44.863+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
8157581,MDG_0000000001,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,1959,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,100.8 [88.8-114.3],100.786895346,88.832665701,114.265951434,,2026-08-04T15:40:44.863+02:00,1959,1959-01-01T00:00:00+01:00,1959-12-31T00:00:00+01:00
8157790,MDG_0000000001,COUNTRY,ISL,YEAR,EUR,Europe,SEX,1987,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,5.7 [5.2-6.3],5.72966564,5.249889819,6.290360867,,2026-08-04T15:40:44.863+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
8158020,MDG_0000000001,COUNTRY,HUN,YEAR,EUR,Europe,SEX,1989,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.5 [17.0-18.0],17.486799305,17.001566871,17.95667799,,2026-08-04T15:40:44.863+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
8158046,MDG_0000000001,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,1976,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,43.4 [41.7-45.1],43.375891157,41.725069412,45.068052321,,2026-08-04T15:40:44.863+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
8159420,MDG_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,1973,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,68.5 [60.0-77.7],68.534960797,59.992103692,77.656238537,,2026-08-04T15:40:44.863+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
8159426,MDG_0000000001,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,1941,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,104.7 [82.1-136.4],104.72993887,82.058572412,136.38960323,,2026-08-04T15:40:44.863+02:00,1941,1941-01-01T00:00:00+01:00,1941-12-31T00:00:00+01:00
8159658,MDG_0000000001,COUNTRY,SEN,YEAR,AFR,Africa,SEX,1973,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,125.7 [117.3-134.4],125.663813912,117.274989458,134.364168286,,2026-08-04T15:40:44.863+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
8159703,MDG_0000000001,REGION,WPR,YEAR,,,SEX,2018,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.8 [11.2-12.5],11.768298069,11.196321589,12.50190118,,2026-08-04T15:40:44.863+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8159973,MDG_0000000001,COUNTRY,GMB,YEAR,AFR,Africa,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.3 [27.0-40.6],33.26092476,27.000460903,40.601499106,,2026-08-04T15:40:44.863+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8160001,MDG_0000000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,SEX,1998,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,68.8 [64.5-73.5],68.776381928,64.450847016,73.486303432,,2026-08-04T15:40:44.863+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
8160109,MDG_0000000001,COUNTRY,KHM,YEAR,WPR,Western Pacific,SEX,1977,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,257.7 [223.8-297.4],257.716179499,223.836435886,297.420581495,,2026-08-04T15:40:44.863+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
8160164,MDG_0000000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,2000,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.8 [4.7-4.9],4.844759866,4.741221204,4.945903988,,2026-08-04T15:40:44.863+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
8160228,MDG_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,1982,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.7 [10.3-11.1],10.67640378,10.311162738,11.059437564,,2026-08-04T15:40:44.863+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
8160446,MDG_0000000001,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,SEX,2005,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,38.0 [34.0-42.4],37.986875649,34.048935981,42.361339602,,2026-08-04T15:40:44.863+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
8160775,MDG_0000000001,COUNTRY,GNB,YEAR,AFR,Africa,SEX,1988,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,117.3 [102.5-133.7],117.348797193,102.519935746,133.655875412,,2026-08-04T15:40:44.863+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
8160826,MDG_0000000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,1977,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,66.7 [51.5-89.6],66.736228526,51.519075293,89.613028527,,2026-08-04T15:40:44.863+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
8160883,MDG_0000000001,COUNTRY,ETH,YEAR,AFR,Africa,SEX,2023,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,38.7 [28.1-53.0],38.6666376,28.06777326,52.968895838,,2026-08-04T15:40:44.863+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8160986,MDG_0000000001,COUNTRY,ISL,YEAR,EUR,Europe,SEX,1981,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.1 [7.4-8.9],8.101812898,7.399533887,8.883190243,,2026-08-04T15:40:44.863+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
8161028,MDG_0000000001,COUNTRY,MHL,YEAR,WPR,Western Pacific,SEX,2004,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,37.5 [31.9-44.4],37.464784888,31.852354548,44.363284608,,2026-08-04T15:40:44.863+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8161033,MDG_0000000001,MGHEREG,UNICEF_MENARO,YEAR,,,SEX,2018,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,24.2 [22.4-26.7],24.207532936,22.370261267,26.659930867,,2026-08-04T15:40:44.863+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8161229,MDG_0000000001,COUNTRY,SYC,YEAR,AFR,Africa,SEX,1981,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,18.8 [17.1-20.6],18.764654419,17.124835871,20.56923538,,2026-08-04T15:40:44.863+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
8161456,MDG_0000000001,COUNTRY,FRA,YEAR,EUR,Europe,SEX,1979,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.9 [11.7-12.2],11.917000137,11.664903993,12.172631475,,2026-08-04T15:40:44.863+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
8161839,MDG_0000000001,COUNTRY,SWZ,YEAR,AFR,Africa,SEX,2014,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,56.5 [46.3-69.3],56.471438099,46.296625561,69.335219216,,2026-08-04T15:40:44.863+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8161951,MDG_0000000001,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,1967,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,50.2 [44.7-56.6],50.198528289,44.681539274,56.610537613,,2026-08-04T15:40:44.863+02:00,1967,1967-01-01T00:00:00+01:00,1967-12-31T00:00:00+01:00
8162188,MDG_0000000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,2008,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,45.5 [39.8-52.1],45.508172178,39.797930427,52.113922457,,2026-08-04T15:40:44.863+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
8162423,MDG_0000000001,COUNTRY,SLE,YEAR,AFR,Africa,SEX,1960,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,153.9 [135.2-175.3],153.940772364,135.232626049,175.268518931,,2026-08-04T15:40:44.863+02:00,1960,1960-01-01T00:00:00+01:00,1960-12-31T00:00:00+01:00
